Faus,iso_code,date,total_vaccinations,,day
Samoa,WSM,03-05-2021,7435,,
San Marino,SMR,27-02-2021,35,,
San Marino,SMR,28-02-2021,,,
San Marino,SMR,01-03-2021,275,,
San Marino,SMR,02-03-2021,580,,
San Marino,SMR,03-03-2021,883,,
San Marino,SMR,04-03-2021,1383,,
San Marino,SMR,05-03-2021,1880,,
San Marino,SMR,06-03-2021,2339,,
San Marino,SMR,07-03-2021,,,
San Marino,SMR,08-03-2021,2700,,
San Marino,SMR,09-03-2021,3065,,
San Marino,SMR,10-03-2021,3668,,
San Marino,SMR,11-03-2021,4284,,
San Marino,SMR,12-03-2021,4806,,
San Marino,SMR,13-03-2021,4832,,
San Marino,SMR,14-03-2021,5130,,
San Marino,SMR,15-03-2021,5430,,
San Marino,SMR,16-03-2021,6087,,
San Marino,SMR,17-03-2021,6738,,
San Marino,SMR,18-03-2021,7328,,
San Marino,SMR,19-03-2021,7923,,
San Marino,SMR,20-03-2021,,,
San Marino,SMR,21-03-2021,,,
San Marino,SMR,22-03-2021,8553,,
San Marino,SMR,23-03-2021,9084,,
San Marino,SMR,24-03-2021,9461,,
San Marino,SMR,25-03-2021,,,
San Marino,SMR,26-03-2021,10308,,
San Marino,SMR,27-03-2021,,,
San Marino,SMR,28-03-2021,,,
San Marino,SMR,29-03-2021,,,
San Marino,SMR,30-03-2021,11759,,
San Marino,SMR,31-03-2021,12341,,
San Marino,SMR,01-04-2021,,,
San Marino,SMR,02-04-2021,12950,,
San Marino,SMR,03-04-2021,13475,,
San Marino,SMR,04-04-2021,,,
San Marino,SMR,05-04-2021,,,
San Marino,SMR,06-04-2021,14102,,
San Marino,SMR,07-04-2021,14797,,
San Marino,SMR,08-04-2021,15673,,
San Marino,SMR,09-04-2021,16407,,
San Marino,SMR,10-04-2021,16889,,
San Marino,SMR,11-04-2021,,,
San Marino,SMR,12-04-2021,,,
San Marino,SMR,13-04-2021,18835,,
San Marino,SMR,14-04-2021,,,
San Marino,SMR,15-04-2021,20424,,
San Marino,SMR,16-04-2021,21384,,
San Marino,SMR,17-04-2021,21390,,
San Marino,SMR,18-04-2021,21905,,
San Marino,SMR,19-04-2021,,,
San Marino,SMR,20-04-2021,23272,,
San Marino,SMR,21-04-2021,24262,,
San Marino,SMR,22-04-2021,25141,,
San Marino,SMR,23-04-2021,26025,,
San Marino,SMR,24-04-2021,,,
San Marino,SMR,25-04-2021,,,
San Marino,SMR,26-04-2021,26895,,
San Marino,SMR,27-04-2021,27752,,
San Marino,SMR,28-04-2021,,,
San Marino,SMR,29-04-2021,28970,,
San Marino,SMR,30-04-2021,,,
San Marino,SMR,01-05-2021,,,
San Marino,SMR,02-05-2021,29941,,
San Marino,SMR,03-05-2021,,,
San Marino,SMR,04-05-2021,30964,,
San Marino,SMR,05-05-2021,31886,,
Sao Tome and Principe,STP,15-03-2021,0,,
Sao Tome and Principe,STP,16-03-2021,,,
Sao Tome and Principe,STP,17-03-2021,,,
Sao Tome and Principe,STP,18-03-2021,,,
Sao Tome and Principe,STP,19-03-2021,,,
Sao Tome and Principe,STP,20-03-2021,,,
Sao Tome and Principe,STP,21-03-2021,,,
Sao Tome and Principe,STP,22-03-2021,3965,,
Sao Tome and Principe,STP,23-03-2021,,,
Sao Tome and Principe,STP,24-03-2021,,,
Sao Tome and Principe,STP,25-03-2021,,,
Sao Tome and Principe,STP,26-03-2021,,,
Sao Tome and Principe,STP,27-03-2021,,,
Sao Tome and Principe,STP,28-03-2021,,,
Sao Tome and Principe,STP,29-03-2021,9724,,
Saudi Arabia,SAU,06-01-2021,100000,,
Saudi Arabia,SAU,07-01-2021,137862,,
Saudi Arabia,SAU,08-01-2021,,,
Saudi Arabia,SAU,09-01-2021,,,
Saudi Arabia,SAU,10-01-2021,,,
Saudi Arabia,SAU,11-01-2021,178337,,
Saudi Arabia,SAU,12-01-2021,,,
Saudi Arabia,SAU,13-01-2021,,,
Saudi Arabia,SAU,14-01-2021,,,
Saudi Arabia,SAU,15-01-2021,,,
Saudi Arabia,SAU,16-01-2021,,,
Saudi Arabia,SAU,17-01-2021,295530,,
Saudi Arabia,SAU,18-01-2021,,,
Saudi Arabia,SAU,19-01-2021,,,
Saudi Arabia,SAU,20-01-2021,,,
Saudi Arabia,SAU,21-01-2021,,,
Saudi Arabia,SAU,22-01-2021,,,
Saudi Arabia,SAU,23-01-2021,,,
Saudi Arabia,SAU,24-01-2021,,,
Saudi Arabia,SAU,25-01-2021,,,
Saudi Arabia,SAU,26-01-2021,,,
Saudi Arabia,SAU,27-01-2021,,,
Saudi Arabia,SAU,28-01-2021,,,
Saudi Arabia,SAU,29-01-2021,391643,,
Saudi Arabia,SAU,30-01-2021,,,
Saudi Arabia,SAU,31-01-2021,,,
Saudi Arabia,SAU,01-02-2021,440618,,
Saudi Arabia,SAU,02-02-2021,,,
Saudi Arabia,SAU,03-02-2021,,,
Saudi Arabia,SAU,04-02-2021,,,
Saudi Arabia,SAU,05-02-2021,,,
Saudi Arabia,SAU,06-02-2021,,,
Saudi Arabia,SAU,07-02-2021,443153,,
Saudi Arabia,SAU,08-02-2021,,,
Saudi Arabia,SAU,09-02-2021,,,
Saudi Arabia,SAU,10-02-2021,,,
Saudi Arabia,SAU,11-02-2021,444465,,
Saudi Arabia,SAU,12-02-2021,,,
Saudi Arabia,SAU,13-02-2021,,,
Saudi Arabia,SAU,14-02-2021,446940,,
Saudi Arabia,SAU,15-02-2021,,,
Saudi Arabia,SAU,16-02-2021,462812,,
Saudi Arabia,SAU,17-02-2021,,,
Saudi Arabia,SAU,18-02-2021,501710,,
Saudi Arabia,SAU,19-02-2021,,,
Saudi Arabia,SAU,20-02-2021,,,
Saudi Arabia,SAU,21-02-2021,,,
Saudi Arabia,SAU,22-02-2021,,,
Saudi Arabia,SAU,23-02-2021,,,
Saudi Arabia,SAU,24-02-2021,600798,,
Saudi Arabia,SAU,25-02-2021,639587,,
Saudi Arabia,SAU,26-02-2021,639587,,
Saudi Arabia,SAU,27-02-2021,,,
Saudi Arabia,SAU,28-02-2021,780667,,
Saudi Arabia,SAU,01-03-2021,,,
Saudi Arabia,SAU,02-03-2021,885411,,
Saudi Arabia,SAU,03-03-2021,1003287,,
Saudi Arabia,SAU,04-03-2021,1194019,,
Saudi Arabia,SAU,05-03-2021,1264878,,
Saudi Arabia,SAU,06-03-2021,,,
Saudi Arabia,SAU,07-03-2021,1332740,,
Saudi Arabia,SAU,08-03-2021,1484935,,
Saudi Arabia,SAU,09-03-2021,1640975,,
Saudi Arabia,SAU,10-03-2021,1685881,,
Saudi Arabia,SAU,11-03-2021,1823819,,
Saudi Arabia,SAU,12-03-2021,2007232,,
Saudi Arabia,SAU,13-03-2021,2082780,,
Saudi Arabia,SAU,14-03-2021,2232110,,
Saudi Arabia,SAU,15-03-2021,2336749,,
Saudi Arabia,SAU,16-03-2021,2450781,,
Saudi Arabia,SAU,17-03-2021,2577630,,
Saudi Arabia,SAU,18-03-2021,2692143,,
Saudi Arabia,SAU,19-03-2021,2748646,,
Saudi Arabia,SAU,20-03-2021,2999798,,
Saudi Arabia,SAU,21-03-2021,3189122,,
Saudi Arabia,SAU,22-03-2021,3333125,,
Saudi Arabia,SAU,23-03-2021,3495893,,
Saudi Arabia,SAU,24-03-2021,3646851,,
Saudi Arabia,SAU,25-03-2021,3802995,,
Saudi Arabia,SAU,26-03-2021,3887348,,
Saudi Arabia,SAU,27-03-2021,3995150,,
Saudi Arabia,SAU,28-03-2021,4125466,,
Saudi Arabia,SAU,29-03-2021,4241555,,
Saudi Arabia,SAU,30-03-2021,4319023,,
Saudi Arabia,SAU,31-03-2021,4414986,,
Saudi Arabia,SAU,01-04-2021,4571478,,
Saudi Arabia,SAU,02-04-2021,4722340,,
Saudi Arabia,SAU,03-04-2021,4871878,,
Saudi Arabia,SAU,04-04-2021,4994576,,
Saudi Arabia,SAU,05-04-2021,5114583,,
Saudi Arabia,SAU,06-04-2021,5308742,,
Saudi Arabia,SAU,07-04-2021,5567266,,
Saudi Arabia,SAU,08-04-2021,5750046,,
Saudi Arabia,SAU,09-04-2021,5982107,,
Saudi Arabia,SAU,10-04-2021,6122570,,
Saudi Arabia,SAU,11-04-2021,6281357,,
Saudi Arabia,SAU,12-04-2021,6401456,,
Saudi Arabia,SAU,13-04-2021,6499853,,
Saudi Arabia,SAU,14-04-2021,6582977,,
Saudi Arabia,SAU,15-04-2021,6690308,,
Saudi Arabia,SAU,16-04-2021,6800711,,
Saudi Arabia,SAU,17-04-2021,6958184,,
Saudi Arabia,SAU,18-04-2021,7136669,,
Saudi Arabia,SAU,19-04-2021,7303969,,
Saudi Arabia,SAU,20-04-2021,7413220,,
Saudi Arabia,SAU,21-04-2021,7611528,,
Saudi Arabia,SAU,22-04-2021,7767501,,
Saudi Arabia,SAU,23-04-2021,7911256,,
Saudi Arabia,SAU,24-04-2021,8052933,,
Saudi Arabia,SAU,25-04-2021,8235166,,
Saudi Arabia,SAU,26-04-2021,8444390,,
Saudi Arabia,SAU,27-04-2021,8650969,,
Saudi Arabia,SAU,28-04-2021,8847625,,
Saudi Arabia,SAU,29-04-2021,9000505,,
Saudi Arabia,SAU,30-04-2021,9214983,,
Saudi Arabia,SAU,01-05-2021,9472061,,
Saudi Arabia,SAU,02-05-2021,9557948,,
Saudi Arabia,SAU,03-05-2021,9757161,,
Saudi Arabia,SAU,04-05-2021,9816391,,
Saudi Arabia,SAU,05-05-2021,9924369,,
Saudi Arabia,SAU,06-05-2021,10065924,,
Scotland,OWID_SCT,03-01-2021,116358,,
Scotland,OWID_SCT,04-01-2021,,,
Scotland,OWID_SCT,05-01-2021,,,
Scotland,OWID_SCT,06-01-2021,,,
Scotland,OWID_SCT,07-01-2021,,,
Scotland,OWID_SCT,08-01-2021,,,
Scotland,OWID_SCT,09-01-2021,,,
Scotland,OWID_SCT,10-01-2021,166135,,
Scotland,OWID_SCT,11-01-2021,178799,,
Scotland,OWID_SCT,12-01-2021,194955,,
Scotland,OWID_SCT,13-01-2021,211397,,
Scotland,OWID_SCT,14-01-2021,228171,,
Scotland,OWID_SCT,15-01-2021,245436,,
Scotland,OWID_SCT,16-01-2021,263797,,
Scotland,OWID_SCT,17-01-2021,268689,,
Scotland,OWID_SCT,18-01-2021,288468,,
Scotland,OWID_SCT,19-01-2021,314079,,
Scotland,OWID_SCT,20-01-2021,339337,,
Scotland,OWID_SCT,21-01-2021,363143,,
Scotland,OWID_SCT,22-01-2021,385855,,
Scotland,OWID_SCT,23-01-2021,409421,,
Scotland,OWID_SCT,24-01-2021,420940,,
Scotland,OWID_SCT,25-01-2021,443960,,
Scotland,OWID_SCT,26-01-2021,468688,,
Scotland,OWID_SCT,27-01-2021,498441,,
Scotland,OWID_SCT,28-01-2021,522950,,
Scotland,OWID_SCT,29-01-2021,551008,,
Scotland,OWID_SCT,30-01-2021,574063,,
Scotland,OWID_SCT,31-01-2021,583746,,
Scotland,OWID_SCT,01-02-2021,619123,,
Scotland,OWID_SCT,02-02-2021,658020,,
Scotland,OWID_SCT,03-02-2021,703378,,
Scotland,OWID_SCT,04-02-2021,752041,,
Scotland,OWID_SCT,05-02-2021,796759,,
Scotland,OWID_SCT,06-02-2021,849848,,
Scotland,OWID_SCT,07-02-2021,877513,,
Scotland,OWID_SCT,08-02-2021,940379,,
Scotland,OWID_SCT,09-02-2021,998435,,
Scotland,OWID_SCT,10-02-2021,1061942,,
Scotland,OWID_SCT,11-02-2021,1127191,,
Scotland,OWID_SCT,12-02-2021,1187454,,
Scotland,OWID_SCT,13-02-2021,1238055,,
Scotland,OWID_SCT,14-02-2021,1269691,,
Scotland,OWID_SCT,15-02-2021,1305141,,
Scotland,OWID_SCT,16-02-2021,1340483,,
Scotland,OWID_SCT,17-02-2021,1379135,,
Scotland,OWID_SCT,18-02-2021,1415167,,
Scotland,OWID_SCT,19-02-2021,1446116,,
Scotland,OWID_SCT,20-02-2021,1467421,,
Scotland,OWID_SCT,21-02-2021,1482830,,
Scotland,OWID_SCT,22-02-2021,1508444,,
Scotland,OWID_SCT,23-02-2021,1538198,,
Scotland,OWID_SCT,24-02-2021,1572641,,
Scotland,OWID_SCT,25-02-2021,1608269,,
Scotland,OWID_SCT,26-02-2021,1642331,,
Scotland,OWID_SCT,27-02-2021,1670207,,
Scotland,OWID_SCT,28-02-2021,1690443,,
Scotland,OWID_SCT,01-03-2021,1718806,,
Scotland,OWID_SCT,02-03-2021,1754429,,
Scotland,OWID_SCT,03-03-2021,1788666,,
Scotland,OWID_SCT,04-03-2021,1825869,,
Scotland,OWID_SCT,05-03-2021,1857950,,
Scotland,OWID_SCT,06-03-2021,1875680,,
Scotland,OWID_SCT,07-03-2021,1893391,,
Scotland,OWID_SCT,08-03-2021,1913063,,
Scotland,OWID_SCT,09-03-2021,1941918,,
Scotland,OWID_SCT,10-03-2021,1967233,,
Scotland,OWID_SCT,11-03-2021,1994045,,
Scotland,OWID_SCT,12-03-2021,2023373,,
Scotland,OWID_SCT,13-03-2021,2048735,,
Scotland,OWID_SCT,14-03-2021,2070936,,
Scotland,OWID_SCT,15-03-2021,2114399,,
Scotland,OWID_SCT,16-03-2021,2163697,,
Scotland,OWID_SCT,17-03-2021,2215102,,
Scotland,OWID_SCT,18-03-2021,2267895,,
Scotland,OWID_SCT,19-03-2021,2322052,,
Scotland,OWID_SCT,20-03-2021,2365128,,
Scotland,OWID_SCT,21-03-2021,2407496,,
Scotland,OWID_SCT,22-03-2021,2450343,,
Scotland,OWID_SCT,23-03-2021,2498864,,
Scotland,OWID_SCT,24-03-2021,2548947,,
Scotland,OWID_SCT,25-03-2021,2602646,,
Scotland,OWID_SCT,26-03-2021,2653521,,
Scotland,OWID_SCT,27-03-2021,2703375,,
Scotland,OWID_SCT,28-03-2021,2742250,,
Scotland,OWID_SCT,29-03-2021,2786178,,
Scotland,OWID_SCT,30-03-2021,2837645,,
Scotland,OWID_SCT,31-03-2021,2892389,,
Scotland,OWID_SCT,01-04-2021,2930288,,
Scotland,OWID_SCT,02-04-2021,2970830,,
Scotland,OWID_SCT,03-04-2021,3004894,,
Scotland,OWID_SCT,04-04-2021,3021654,,
Scotland,OWID_SCT,05-04-2021,3041596,,
Scotland,OWID_SCT,06-04-2021,3073171,,
Scotland,OWID_SCT,07-04-2021,3109207,,
Scotland,OWID_SCT,08-04-2021,3150389,,
Scotland,OWID_SCT,09-04-2021,3195223,,
Scotland,OWID_SCT,10-04-2021,3226453,,
Scotland,OWID_SCT,11-04-2021,3258897,,
Scotland,OWID_SCT,12-04-2021,3287832,,
Scotland,OWID_SCT,13-04-2021,3329393,,
Scotland,OWID_SCT,14-04-2021,3370666,,
Scotland,OWID_SCT,15-04-2021,3410845,,
Scotland,OWID_SCT,16-04-2021,3449101,,
Scotland,OWID_SCT,17-04-2021,3482651,,
Scotland,OWID_SCT,18-04-2021,3504809,,
Scotland,OWID_SCT,19-04-2021,3547319,,
Scotland,OWID_SCT,20-04-2021,3600230,,
Scotland,OWID_SCT,21-04-2021,3653406,,
Scotland,OWID_SCT,22-04-2021,3707609,,
Scotland,OWID_SCT,23-04-2021,3757787,,
Scotland,OWID_SCT,24-04-2021,3813545,,
Scotland,OWID_SCT,25-04-2021,3842474,,
Scotland,OWID_SCT,26-04-2021,3884852,,
Scotland,OWID_SCT,27-04-2021,3932925,,
Scotland,OWID_SCT,28-04-2021,3981439,,
Scotland,OWID_SCT,29-04-2021,4027013,,
Scotland,OWID_SCT,30-04-2021,4075205,,
Scotland,OWID_SCT,01-05-2021,4115416,,
Scotland,OWID_SCT,02-05-2021,4151554,,
Scotland,OWID_SCT,03-05-2021,4181811,,
Scotland,OWID_SCT,04-05-2021,4220716,,
Scotland,OWID_SCT,05-05-2021,4260931,,
Senegal,SEN,22-02-2021,0,,
Senegal,SEN,23-02-2021,82,,
Senegal,SEN,24-02-2021,4087,,
Senegal,SEN,25-02-2021,11749,,
Senegal,SEN,26-02-2021,21641,,
Senegal,SEN,27-02-2021,25653,,
Senegal,SEN,28-02-2021,27018,,
Senegal,SEN,01-03-2021,35299,,
Senegal,SEN,02-03-2021,39938,,
Senegal,SEN,03-03-2021,45638,,
Senegal,SEN,04-03-2021,52363,,
Senegal,SEN,05-03-2021,62060,,
Senegal,SEN,06-03-2021,64117,,
Senegal,SEN,07-03-2021,65037,,
Senegal,SEN,08-03-2021,66768,,
Senegal,SEN,09-03-2021,68017,,
Senegal,SEN,10-03-2021,68205,,
Senegal,SEN,11-03-2021,,,
Senegal,SEN,12-03-2021,,,
Senegal,SEN,13-03-2021,131186,,
Senegal,SEN,14-03-2021,131186,,
Senegal,SEN,15-03-2021,139118,,
Senegal,SEN,16-03-2021,144207,,
Senegal,SEN,17-03-2021,146208,,
Senegal,SEN,18-03-2021,148246,,
Senegal,SEN,19-03-2021,150857,,
Senegal,SEN,20-03-2021,159168,,
Senegal,SEN,21-03-2021,159168,,
Senegal,SEN,22-03-2021,169653,,
Senegal,SEN,23-03-2021,180463,,
Senegal,SEN,24-03-2021,197900,,
Senegal,SEN,25-03-2021,211323,,
Senegal,SEN,26-03-2021,225309,,
Senegal,SEN,27-03-2021,231723,,
Senegal,SEN,28-03-2021,,,
Senegal,SEN,29-03-2021,234099,,
Senegal,SEN,30-03-2021,247750,,
Senegal,SEN,31-03-2021,260754,,
Senegal,SEN,01-04-2021,274942,,
Senegal,SEN,02-04-2021,288319,,
Senegal,SEN,03-04-2021,299178,,
Senegal,SEN,04-04-2021,302857,,
Senegal,SEN,05-04-2021,305364,,
Senegal,SEN,06-04-2021,308318,,
Senegal,SEN,07-04-2021,,,
Senegal,SEN,08-04-2021,326910,,
Senegal,SEN,09-04-2021,334236,,
Senegal,SEN,10-04-2021,343222,,
Senegal,SEN,11-04-2021,349108,,
Senegal,SEN,12-04-2021,351372,,
Senegal,SEN,13-04-2021,362271,,
Senegal,SEN,14-04-2021,370037,,
Senegal,SEN,15-04-2021,376974,,
Senegal,SEN,16-04-2021,379900,,
Senegal,SEN,17-04-2021,380665,,
Senegal,SEN,18-04-2021,,,
Senegal,SEN,19-04-2021,,,
Senegal,SEN,20-04-2021,,,
Senegal,SEN,21-04-2021,,,
Senegal,SEN,22-04-2021,392439,,
Senegal,SEN,23-04-2021,395635,,
Senegal,SEN,24-04-2021,398109,,
Senegal,SEN,25-04-2021,398941,,
Senegal,SEN,26-04-2021,399915,,
Senegal,SEN,27-04-2021,403935,,
Senegal,SEN,28-04-2021,406981,,
Senegal,SEN,29-04-2021,410924,,
Senegal,SEN,30-04-2021,411343,,
Senegal,SEN,01-05-2021,413031,,
Senegal,SEN,02-05-2021,,,
Senegal,SEN,03-05-2021,414229,,
Senegal,SEN,04-05-2021,416956,,
Senegal,SEN,05-05-2021,418828,,
Senegal,SEN,06-05-2021,421993,,
Serbia,SRB,08-01-2021,7000,,
Serbia,SRB,09-01-2021,,,
Serbia,SRB,10-01-2021,9300,,
Serbia,SRB,11-01-2021,,,
Serbia,SRB,12-01-2021,,,
Serbia,SRB,13-01-2021,,,
Serbia,SRB,14-01-2021,18136,,
Serbia,SRB,15-01-2021,,,
Serbia,SRB,16-01-2021,,,
Serbia,SRB,17-01-2021,,,
Serbia,SRB,18-01-2021,,,
Serbia,SRB,19-01-2021,,,
Serbia,SRB,20-01-2021,44611,,
Serbia,SRB,21-01-2021,84832,,
Serbia,SRB,22-01-2021,119711,,
Serbia,SRB,23-01-2021,163355,,
Serbia,SRB,24-01-2021,217800,,
Serbia,SRB,25-01-2021,256521,,
Serbia,SRB,26-01-2021,319504,,
Serbia,SRB,27-01-2021,361830,,
Serbia,SRB,28-01-2021,401556,,
Serbia,SRB,29-01-2021,430759,,
Serbia,SRB,30-01-2021,437380,,
Serbia,SRB,31-01-2021,,,
Serbia,SRB,01-02-2021,,,
Serbia,SRB,02-02-2021,495964,,
Serbia,SRB,03-02-2021,513652,,
Serbia,SRB,04-02-2021,526930,,
Serbia,SRB,05-02-2021,538373,,
Serbia,SRB,06-02-2021,,,
Serbia,SRB,07-02-2021,544209,,
Serbia,SRB,08-02-2021,,,
Serbia,SRB,09-02-2021,,,
Serbia,SRB,10-02-2021,640299,,
Serbia,SRB,11-02-2021,,,
Serbia,SRB,12-02-2021,836287,,
Serbia,SRB,13-02-2021,,,
Serbia,SRB,14-02-2021,987000,,
Serbia,SRB,15-02-2021,,,
Serbia,SRB,16-02-2021,,,
Serbia,SRB,17-02-2021,,,
Serbia,SRB,18-02-2021,,,
Serbia,SRB,19-02-2021,,,
Serbia,SRB,20-02-2021,,,
Serbia,SRB,21-02-2021,,,
Serbia,SRB,22-02-2021,,,
Serbia,SRB,23-02-2021,1300330,,
Serbia,SRB,24-02-2021,1343718,,
Serbia,SRB,25-02-2021,1375872,,
Serbia,SRB,26-02-2021,1393086,,
Serbia,SRB,27-02-2021,1433055,,
Serbia,SRB,28-02-2021,1436682,,
Serbia,SRB,01-03-2021,1470606,,
Serbia,SRB,02-03-2021,1501917,,
Serbia,SRB,03-03-2021,1535274,,
Serbia,SRB,04-03-2021,1576983,,
Serbia,SRB,05-03-2021,1618754,,
Serbia,SRB,06-03-2021,1650030,,
Serbia,SRB,07-03-2021,1651293,,
Serbia,SRB,08-03-2021,1704790,,
Serbia,SRB,09-03-2021,1750533,,
Serbia,SRB,10-03-2021,1792912,,
Serbia,SRB,11-03-2021,1827340,,
Serbia,SRB,12-03-2021,1897335,,
Serbia,SRB,13-03-2021,1957065,,
Serbia,SRB,14-03-2021,2007650,,
Serbia,SRB,15-03-2021,2040313,,
Serbia,SRB,16-03-2021,2052402,,
Serbia,SRB,17-03-2021,2077197,,
Serbia,SRB,18-03-2021,2112074,,
Serbia,SRB,19-03-2021,2161595,,
Serbia,SRB,20-03-2021,2163593,,
Serbia,SRB,21-03-2021,2169862,,
Serbia,SRB,22-03-2021,2178930,,
Serbia,SRB,23-03-2021,2206821,,
Serbia,SRB,24-03-2021,2241510,,
Serbia,SRB,25-03-2021,,,
Serbia,SRB,26-03-2021,2282876,,
Serbia,SRB,27-03-2021,,,
Serbia,SRB,28-03-2021,2323689,,
Serbia,SRB,29-03-2021,,,
Serbia,SRB,30-03-2021,2420995,,
Serbia,SRB,31-03-2021,2444395,,
Serbia,SRB,01-04-2021,2488631,,
Serbia,SRB,02-04-2021,2521863,,
Serbia,SRB,03-04-2021,,,
Serbia,SRB,04-04-2021,2567692,,
Serbia,SRB,05-04-2021,2593838,,
Serbia,SRB,06-04-2021,2625670,,
Serbia,SRB,07-04-2021,2687311,,
Serbia,SRB,08-04-2021,,,
Serbia,SRB,09-04-2021,2836012,,
Serbia,SRB,10-04-2021,2882854,,
Serbia,SRB,11-04-2021,,,
Serbia,SRB,12-04-2021,,,
Serbia,SRB,13-04-2021,,,
Serbia,SRB,14-04-2021,2982427,,
Serbia,SRB,15-04-2021,3020401,,
Serbia,SRB,16-04-2021,3041740,,
Serbia,SRB,17-04-2021,3055007,,
Serbia,SRB,18-04-2021,3068643,,
Serbia,SRB,19-04-2021,,,
Serbia,SRB,20-04-2021,,,
Serbia,SRB,21-04-2021,3136478,,
Serbia,SRB,22-04-2021,3176769,,
Serbia,SRB,23-04-2021,3192950,,
Serbia,SRB,24-04-2021,3253039,,
Serbia,SRB,25-04-2021,,,
Serbia,SRB,26-04-2021,3274776,,
Serbia,SRB,27-04-2021,,,
Serbia,SRB,28-04-2021,3410440,,
Serbia,SRB,29-04-2021,,,
Serbia,SRB,30-04-2021,3514605,,
Serbia,SRB,01-05-2021,3525819,,
Serbia,SRB,02-05-2021,3526876,,
Serbia,SRB,03-05-2021,,,
Serbia,SRB,04-05-2021,,,
Serbia,SRB,05-05-2021,3692416,,
Serbia,SRB,06-05-2021,3715103,,
Seychelles,SYC,09-01-2021,0,,
Seychelles,SYC,10-01-2021,,,
Seychelles,SYC,11-01-2021,,,
Seychelles,SYC,12-01-2021,,,
Seychelles,SYC,13-01-2021,2000,,
Seychelles,SYC,14-01-2021,,,
Seychelles,SYC,15-01-2021,4000,,
Seychelles,SYC,16-01-2021,7000,,
Seychelles,SYC,17-01-2021,,,
Seychelles,SYC,18-01-2021,,,
Seychelles,SYC,19-01-2021,10976,,
Seychelles,SYC,20-01-2021,13163,,
Seychelles,SYC,21-01-2021,,,
Seychelles,SYC,22-01-2021,16890,,
Seychelles,SYC,23-01-2021,18353,,
Seychelles,SYC,24-01-2021,,,
Seychelles,SYC,25-01-2021,19889,,
Seychelles,SYC,26-01-2021,22712,,
Seychelles,SYC,27-01-2021,25587,,
Seychelles,SYC,28-01-2021,28779,,
Seychelles,SYC,29-01-2021,30861,,
Seychelles,SYC,30-01-2021,,,
Seychelles,SYC,31-01-2021,,,
Seychelles,SYC,01-02-2021,35079,,
Seychelles,SYC,02-02-2021,36284,,
Seychelles,SYC,03-02-2021,37092,,
Seychelles,SYC,04-02-2021,,,
Seychelles,SYC,05-02-2021,,,
Seychelles,SYC,06-02-2021,39175,,
Seychelles,SYC,07-02-2021,,,
Seychelles,SYC,08-02-2021,41694,,
Seychelles,SYC,09-02-2021,44423,,
Seychelles,SYC,10-02-2021,48061,,
Seychelles,SYC,11-02-2021,51819,,
Seychelles,SYC,12-02-2021,,,
Seychelles,SYC,13-02-2021,55980,,
Seychelles,SYC,14-02-2021,,,
Seychelles,SYC,15-02-2021,58249,,
Seychelles,SYC,16-02-2021,59991,,
Seychelles,SYC,17-02-2021,61351,,
Seychelles,SYC,18-02-2021,63286,,
Seychelles,SYC,19-02-2021,65060,,
Seychelles,SYC,20-02-2021,,,
Seychelles,SYC,21-02-2021,65576,,
Seychelles,SYC,22-02-2021,,,
Seychelles,SYC,23-02-2021,70568,,
Seychelles,SYC,24-02-2021,,,
Seychelles,SYC,25-02-2021,75096,,
Seychelles,SYC,26-02-2021,,,
Seychelles,SYC,27-02-2021,79438,,
Seychelles,SYC,28-02-2021,,,
Seychelles,SYC,01-03-2021,80131,,
Seychelles,SYC,02-03-2021,,,
Seychelles,SYC,03-03-2021,80863,,
Seychelles,SYC,04-03-2021,81715,,
Seychelles,SYC,05-03-2021,,,
Seychelles,SYC,06-03-2021,,,
Seychelles,SYC,07-03-2021,,,
Seychelles,SYC,08-03-2021,84468,,
Seychelles,SYC,09-03-2021,,,
Seychelles,SYC,10-03-2021,87333,,
Seychelles,SYC,11-03-2021,88106,,
Seychelles,SYC,12-03-2021,,,
Seychelles,SYC,13-03-2021,,,
Seychelles,SYC,14-03-2021,,,
Seychelles,SYC,15-03-2021,89509,,
Seychelles,SYC,16-03-2021,,,
Seychelles,SYC,17-03-2021,,,
Seychelles,SYC,18-03-2021,90150,,
Seychelles,SYC,19-03-2021,,,
Seychelles,SYC,20-03-2021,,,
Seychelles,SYC,21-03-2021,,,
Seychelles,SYC,22-03-2021,,,
Seychelles,SYC,23-03-2021,94472,,
Seychelles,SYC,24-03-2021,96523,,
Seychelles,SYC,25-03-2021,,,
Seychelles,SYC,26-03-2021,,,
Seychelles,SYC,27-03-2021,,,
Seychelles,SYC,28-03-2021,,,
Seychelles,SYC,29-03-2021,,,
Seychelles,SYC,30-03-2021,100552,,
Seychelles,SYC,31-03-2021,,,
Seychelles,SYC,01-04-2021,102080,,
Seychelles,SYC,02-04-2021,,,
Seychelles,SYC,03-04-2021,,,
Seychelles,SYC,04-04-2021,,,
Seychelles,SYC,05-04-2021,,,
Seychelles,SYC,06-04-2021,103968,,
Seychelles,SYC,07-04-2021,,,
Seychelles,SYC,08-04-2021,,,
Seychelles,SYC,09-04-2021,,,
Seychelles,SYC,10-04-2021,108749,,
Seychelles,SYC,11-04-2021,,,
Seychelles,SYC,12-04-2021,,,
Seychelles,SYC,13-04-2021,112194,,
Seychelles,SYC,14-04-2021,,,
Seychelles,SYC,15-04-2021,,,
